transaction_id,user_id,amount,timestamp,merchant,transaction_type,location,device_info,is_fraud,hour,user_id_enc,merchant_enc,transaction_type_enc,location_enc,device_enc,avg_amount_per_user,txn_count_per_user,amount_dev,is_odd_hour,device_risk_score
169,user_39,506.91,2026-09-10 06:35:05.153465,Walmart,request,Mumbai,iOS,0,6,32,4,1,3,2,4488.573909090909,110,-3981.6639090909093,1,0.5
170,user_6,3947.12,2026-08-12 21:01:31.153465,Walmart,send,Bangalore,iOS,0,21,46,4,2,0,2,3699.0514728682174,129,248.0685271317825,0,0.5
171,user_31,3344.62,2026-08-04 14:17:39.153465,Flipkart,refund,Bangalore,iOS,0,14,24,1,0,0,2,4894.9887499999995,96,-1550.3687499999996,0,0.5
172,user_7,51205.29,2026-08-05 13:27:15.153465,Swiggy,send,Delhi,Android,0,13,47,3,2,2,0,60187.18528,125,-8981.895279999997,0,0.1
173,user_46,600.69,2026-08-08 15:25:25.153465,Walmart,request,Delhi,Web,0,15,40,4,1,2,1,4824.613684210526,133,-4223.923684210526,0,0.2
174,user_22,11491.1,2026-09-13 15:35:44.153465,Flipkart,request,Bangalore,Web,0,15,14,1,1,0,1,18343.150086206897,116,-6852.050086206897,0,0.2
175,user_24,140201.98,2026-09-08 02:49:30.153465,Walmart,refund,Bangalore,Web,1,2,16,4,0,0,1,20664.321171875,128,119537.65882812502,1,0.2
176,user_3,43789.6,2026-07-27 19:41:22.153465,Zomato,send,Mumbai,Web,0,19,22,5,2,3,1,51628.90211538462,104,-7839.30211538462,0,0.2
177,user_19,3940.91,2026-08-23 15:49:55.153465,Swiggy,request,Pune,Android,0,15,10,3,1,4,0,3644.202786885246,122,296.7072131147538,0,0.1
178,user_34,3633.29,2026-08-12 03:00:55.153465,Swiggy,request,Mumbai,Android,0,3,27,3,1,3,0,4524.1720000000005,120,-890.8820000000005,1,0.1
179,user_28,3590.2,2026-08-13 18:30:03.153465,Zomato,send,Delhi,Android,0,18,20,5,2,2,0,4678.404529914529,117,-1088.2045299145293,0,0.1
180,user_49,12079.46,2026-09-03 07:57:17.153465,Amazon,send,Chennai,iOS,0,7,43,0,2,1,2,19333.43277227723,101,-7253.9727722772295,0,0.5
181,user_1,2773.18,2026-08-07 05:00:54.153465,Amazon,send,Bangalore,Web,0,5,0,0,2,0,1,4037.2688695652173,115,-1264.0888695652175,1,0.2
182,user_40,10336.14,2026-08-13 09:45:55.153465,Walmart,send,Bangalore,Android,0,9,34,4,2,0,0,18950.453564356438,101,-8614.313564356438,0,0.1
183,user_24,15524.52,2026-09-03 21:22:31.153465,Paytm,request,Pune,iOS,0,21,16,2,1,4,2,20664.321171875,128,-5139.8011718749985,0,0.5
184,user_9,9603.38,2026-09-14 12:37:49.153465,Paytm,refund,Bangalore,iOS,1,12,49,2,0,0,2,4747.313999999999,110,4856.066,0,0.5
185,user_10,262.27,2026-07-26 18:25:10.153465,Paytm,send,Bangalore,Android,0,18,1,2,2,0,0,4115.205169491525,118,-3852.9351694915254,0,0.1
186,user_6,4203.36,2026-08-06 20:22:02.153465,Amazon,refund,Delhi,Android,1,20,46,0,0,2,0,3699.0514728682174,129,504.3085271317823,0,0.1
187,user_44,32403.16,2026-08-18 23:55:19.153465,Zomato,send,Pune,Web,1,23,38,5,2,4,1,17327.384636363637,110,15075.775363636363,0,0.2
188,user_38,6214.37,2026-09-11 17:00:31.153465,Amazon,request,Bangalore,iOS,0,17,31,0,1,0,2,17814.76077586207,116,-11600.39077586207,0,0.5
189,user_12,22620.31,2026-08-26 16:32:54.153465,Amazon,refund,Pune,iOS,0,16,3,0,0,4,2,52530.11026548673,113,-29909.800265486727,0,0.5
190,user_43,5288.27,2026-09-10 18:37:46.153465,Zomato,send,Delhi,iOS,0,18,37,5,2,2,2,15429.552764227643,123,-10141.282764227642,0,0.5
191,user_35,57426.95,2026-07-30 02:13:48.153465,Walmart,request,Chennai,Android,1,2,28,4,1,1,0,15800.978582677166,127,41625.97141732283,1,0.1
192,user_27,10852.55,2026-07-25 06:15:10.153465,Amazon,refund,Bangalore,iOS,0,6,19,0,0,0,2,18537.69881355932,118,-7685.148813559321,1,0.5
193,user_26,2156.19,2026-08-15 16:50:59.153465,Swiggy,send,Pune,Android,0,16,18,3,2,4,0,4396.555663716814,113,-2240.3656637168137,0,0.1
194,user_12,17405.28,2026-09-19 12:43:59.153465,Walmart,request,Mumbai,Web,0,12,3,4,1,3,1,52530.11026548673,113,-35124.83026548673,0,0.2
195,user_23,12630.73,2026-08-19 07:26:36.153465,Flipkart,request,Mumbai,iOS,0,7,15,1,1,3,2,21876.48723880597,134,-9245.75723880597,0,0.5
196,user_20,34641.79,2026-08-06 12:27:49.153465,Paytm,refund,Pune,Android,0,12,12,2,0,4,0,19935.082280701754,114,14706.707719298247,0,0.1
197,user_25,892.68,2026-07-26 00:34:36.153465,Amazon,refund,Pune,Android,0,0,17,0,0,4,0,3615.32544,125,-2722.6454400000002,1,0.1
198,user_21,10843.8,2026-08-03 03:28:36.153465,Swiggy,send,Bangalore,iOS,1,3,13,3,2,0,2,4244.438115942029,138,6599.36188405797,1,0.5
199,user_21,3543.42,2026-08-23 01:46:55.153465,Amazon,refund,Delhi,Android,0,1,13,0,0,2,0,4244.438115942029,138,-701.018115942029,1,0.1
200,user_35,15682.75,2026-09-05 05:06:00.153465,Swiggy,send,Delhi,Android,0,5,28,3,2,2,0,15800.978582677166,127,-118.22858267716583,1,0.1
201,user_46,3782.88,2026-09-07 09:35:29.153465,Paytm,send,Delhi,iOS,0,9,40,2,2,2,2,4824.613684210526,133,-1041.733684210526,0,0.5
202,user_27,6075.56,2026-08-15 06:47:09.153465,Paytm,request,Chennai,Web,0,6,19,2,1,1,1,18537.69881355932,118,-12462.138813559319,1,0.2
203,user_46,556.13,2026-07-24 05:44:13.153465,Swiggy,request,Delhi,iOS,0,5,40,3,1,2,2,4824.613684210526,133,-4268.483684210526,1,0.5
204,user_33,13140.87,2026-08-28 06:40:44.153465,Flipkart,refund,Chennai,Web,1,6,26,1,0,1,1,3974.536484375,128,9166.333515625001,1,0.2
205,user_18,252.03,2026-08-29 08:18:30.153465,Swiggy,send,Bangalore,Web,0,8,9,3,2,0,1,4267.170924369748,119,-4015.1409243697476,0,0.2
206,user_39,4989.46,2026-07-22 08:11:57.153465,Walmart,refund,Bangalore,Web,0,8,32,4,0,0,1,4488.573909090909,110,500.88609090909085,0,0.2
207,user_30,5696.95,2026-08-01 14:08:24.153465,Amazon,send,Bangalore,Web,1,14,23,0,2,0,1,20780.866470588233,119,-15083.916470588232,0,0.2
208,user_7,21001.7,2026-09-05 19:19:03.153465,Swiggy,request,Pune,Web,0,19,47,3,1,4,1,60187.18528,125,-39185.48527999999,0,0.2
209,user_20,9326.01,2026-09-11 23:01:54.153465,Walmart,request,Mumbai,Web,1,23,12,4,1,3,1,19935.082280701754,114,-10609.072280701754,0,0.2
210,user_45,4830.66,2026-08-13 17:51:24.153465,Walmart,refund,Chennai,Web,1,17,39,4,0,1,1,3748.3989344262295,122,1082.2610655737703,0,0.2
211,user_23,17845.01,2026-08-24 05:51:33.153465,Paytm,refund,Mumbai,Android,0,5,15,2,0,3,0,21876.48723880597,134,-4031.477238805972,1,0.1
212,user_6,3213.07,2026-09-07 20:56:45.153465,Zomato,send,Chennai,Web,0,20,46,5,2,1,1,3699.0514728682174,129,-485.9814728682172,0,0.2
213,user_19,1588.46,2026-09-19 02:28:07.153465,Paytm,refund,Pune,iOS,0,2,10,2,0,4,2,3644.202786885246,122,-2055.742786885246,1,0.5
214,user_2,50018.52,2026-08-19 06:14:03.153465,Paytm,refund,Delhi,Android,0,6,11,2,0,2,0,47401.46406779661,118,2617.055932203388,1,0.1
215,user_3,155908.35,2026-08-05 20:46:08.153465,Amazon,request,Pune,Web,1,20,22,0,1,4,1,51628.90211538462,104,104279.4478846154,0,0.2
216,user_38,10940.32,2026-07-26 19:54:27.153465,Swiggy,send,Bangalore,Android,1,19,31,3,2,0,0,17814.76077586207,116,-6874.440775862069,0,0.1
217,user_38,11948.2,2026-07-22 18:27:26.153465,Walmart,request,Mumbai,Web,0,18,31,4,1,3,1,17814.76077586207,116,-5866.560775862068,0,0.2
218,user_14,13278.58,2026-09-18 04:24:20.153465,Amazon,send,Pune,Android,0,4,5,0,2,4,0,18284.780597014927,134,-5006.200597014928,1,0.1
219,user_44,15543.59,2026-08-06 23:31:49.153465,Zomato,send,Bangalore,iOS,0,23,38,5,2,0,2,17327.384636363637,110,-1783.7946363636365,0,0.5
220,user_21,1739.72,2026-08-13 21:04:00.153465,Amazon,refund,Bangalore,iOS,0,21,13,0,0,0,2,4244.438115942029,138,-2504.718115942029,0,0.5
221,user_29,1378.88,2026-07-28 00:19:25.153465,Swiggy,request,Delhi,Android,0,0,21,3,1,2,0,4165.22631147541,122,-2786.3463114754095,1,0.1
222,user_23,8516.93,2026-08-27 03:57:45.153465,Amazon,send,Bangalore,Web,0,3,15,0,2,0,1,21876.48723880597,134,-13359.55723880597,1,0.2
223,user_3,59398.71,2026-09-07 07:44:29.153465,Flipkart,send,Chennai,Web,0,7,22,1,2,1,1,51628.90211538462,104,7769.80788461538,0,0.2
224,user_7,24809.69,2026-09-03 19:09:20.153465,Zomato,refund,Delhi,iOS,0,19,47,5,0,2,2,60187.18528,125,-35377.49528,0,0.5
225,user_9,2295.8,2026-08-17 04:59:43.153465,Swiggy,send,Delhi,Android,0,4,49,3,2,2,0,4747.313999999999,110,-2451.513999999999,1,0.1
226,user_50,3740.81,2026-09-09 21:38:55.153465,Walmart,refund,Pune,Android,0,21,45,4,0,4,0,4276.488269230769,104,-535.6782692307693,0,0.1
227,user_6,3038.22,2026-08-20 19:25:00.153465,Zomato,refund,Chennai,iOS,0,19,46,5,0,1,2,3699.0514728682174,129,-660.8314728682176,0,0.5
228,user_11,4229.23,2026-08-22 22:16:16.153465,Swiggy,send,Mumbai,iOS,0,22,2,3,2,3,2,3819.240342465753,146,409.98965753424636,0,0.5
229,user_28,2533.44,2026-07-31 10:32:06.153465,Zomato,request,Delhi,Android,0,10,20,5,1,2,0,4678.404529914529,117,-2144.964529914529,0,0.1
230,user_34,600.26,2026-09-18 00:23:57.153465,Walmart,request,Mumbai,Android,0,0,27,4,1,3,0,4524.1720000000005,120,-3923.9120000000003,1,0.1
231,user_41,3487.31,2026-09-15 01:58:22.153465,Flipkart,request,Bangalore,iOS,0,1,35,1,1,0,2,4057.624609375,128,-570.3146093750001,1,0.5
232,user_25,11024.47,2026-07-21 17:12:10.153465,Walmart,send,Pune,iOS,0,17,17,4,2,4,2,3615.32544,125,7409.144559999999,0,0.5
233,user_13,5493.85,2026-08-31 04:51:08.153465,Amazon,refund,Delhi,iOS,0,4,4,0,0,2,2,16363.8575,124,-10870.0075,1,0.5
234,user_41,1009.25,2026-08-21 07:12:31.153465,Amazon,refund,Chennai,Android,0,7,35,0,0,1,0,4057.624609375,128,-3048.374609375,0,0.1
235,user_32,1587.61,2026-07-31 17:54:45.153465,Flipkart,send,Mumbai,Android,0,17,25,1,2,3,0,3596.741,130,-2009.131,0,0.1
236,user_5,39746.01,2026-09-12 08:08:37.153465,Amazon,send,Mumbai,Web,1,8,44,0,2,3,1,21765.65124031008,129,17980.358759689923,0,0.2
237,user_9,2826.43,2026-08-17 23:10:08.153465,Zomato,request,Delhi,Web,0,23,49,5,1,2,1,4747.313999999999,110,-1920.8839999999996,0,0.2
238,user_43,14644.6,2026-09-05 14:23:32.153465,Flipkart,refund,Bangalore,Web,0,14,37,1,0,0,1,15429.552764227643,123,-784.9527642276425,0,0.2
239,user_31,4055.09,2026-09-10 23:57:03.153465,Flipkart,send,Delhi,Android,0,23,24,1,2,2,0,4894.9887499999995,96,-839.8987499999994,0,0.1
240,user_21,3027.05,2026-09-16 06:06:15.153465,Paytm,request,Delhi,Android,0,6,13,2,1,2,0,4244.438115942029,138,-1217.388115942029,1,0.1
241,user_31,3955.99,2026-08-17 20:14:29.153465,Amazon,request,Pune,Web,0,20,24,0,1,4,1,4894.9887499999995,96,-938.9987499999997,0,0.2
242,user_11,1537.58,2026-08-24 00:36:14.153465,Amazon,refund,Delhi,Android,0,0,2,0,0,2,0,3819.240342465753,146,-2281.6603424657533,1,0.1
243,user_49,18206.32,2026-08-12 13:04:24.153465,Flipkart,send,Mumbai,iOS,0,13,43,1,2,3,2,19333.43277227723,101,-1127.112772277229,0,0.5
244,user_10,2682.16,2026-08-20 05:05:43.153465,Zomato,refund,Mumbai,Android,0,5,1,5,0,3,0,4115.205169491525,118,-1433.0451694915255,1,0.1
245,user_34,1081.78,2026-08-24 08:55:45.153465,Zomato,send,Bangalore,Android,0,8,27,5,2,0,0,4524.1720000000005,120,-3442.3920000000007,0,0.1
246,user_10,2427.63,2026-09-04 09:23:33.153465,Paytm,send,Pune,iOS,0,9,1,2,2,4,2,4115.205169491525,118,-1687.5751694915252,0,0.5
247,user_49,15643.96,2026-07-29 23:14:51.153465,Walmart,send,Delhi,iOS,0,23,43,4,2,2,2,19333.43277227723,101,-3689.4727722772295,0,0.5
248,user_11,1960.04,2026-08-18 18:42:35.153465,Walmart,refund,Pune,iOS,0,18,2,4,0,4,2,3819.240342465753,146,-1859.2003424657532,0,0.5
249,user_35,11368.49,2026-09-14 11:22:16.153465,Walmart,refund,Pune,Web,0,11,28,4,0,4,1,15800.978582677166,127,-4432.488582677166,0,0.2
250,user_38,19018.25,2026-08-16 13:41:58.153465,Zomato,request,Bangalore,Web,1,13,31,5,1,0,1,17814.76077586207,116,1203.4892241379312,0,0.2
251,user_49,10158.04,2026-08-18 02:10:13.153465,Amazon,request,Mumbai,Android,0,2,43,0,1,3,0,19333.43277227723,101,-9175.392772277228,1,0.1
252,user_19,3379.38,2026-09-11 05:38:38.153465,Amazon,send,Mumbai,Web,0,5,10,0,2,3,1,3644.202786885246,122,-264.82278688524593,1,0.2
253,user_41,4211.22,2026-09-13 19:44:55.153465,Swiggy,request,Chennai,Android,1,19,35,3,1,1,0,4057.624609375,128,153.59539062500016,0,0.1
254,user_9,2468.43,2026-08-22 11:26:03.153465,Zomato,send,Mumbai,Web,1,11,49,5,2,3,1,4747.313999999999,110,-2278.8839999999996,0,0.2
255,user_35,5972.41,2026-08-05 12:01:04.153465,Walmart,refund,Chennai,Web,0,12,28,4,0,1,1,15800.978582677166,127,-9828.568582677166,0,0.2
256,user_36,4398.9,2026-07-21 21:02:12.153465,Flipkart,refund,Pune,iOS,1,21,29,1,0,4,2,4483.898691588785,107,-84.99869158878573,0,0.5
257,user_13,5304.08,2026-08-11 15:22:59.153465,Walmart,send,Delhi,Web,0,15,4,4,2,2,1,16363.8575,124,-11059.7775,0,0.2
258,user_48,36484.98,2026-07-25 03:16:08.153465,Paytm,refund,Delhi,Android,1,3,42,2,0,2,0,4029.46368852459,122,32455.516311475414,1,0.1
259,user_26,4097.71,2026-07-26 00:45:48.153465,Amazon,send,Delhi,Android,0,0,18,0,2,2,0,4396.555663716814,113,-298.84566371681376,1,0.1
260,user_50,1175.5,2026-09-14 05:24:08.153465,Flipkart,request,Mumbai,Web,0,5,45,1,1,3,1,4276.488269230769,104,-3100.988269230769,1,0.2
261,user_37,17189.3,2026-09-12 08:44:32.153465,Amazon,request,Pune,Web,1,8,30,0,1,4,1,15907.096030534352,131,1282.2039694656469,0,0.2
262,user_44,19703.54,2026-09-07 21:33:42.153465,Zomato,send,Mumbai,iOS,0,21,38,5,2,3,2,17327.384636363637,110,2376.155363636364,0,0.5
263,user_50,1562.99,2026-09-18 01:41:45.153465,Walmart,send,Delhi,Android,0,1,45,4,2,2,0,4276.488269230769,104,-2713.4982692307694,1,0.1
264,user_32,3088.18,2026-09-04 09:42:20.153465,Walmart,send,Mumbai,Web,0,9,25,4,2,3,1,3596.741,130,-508.56100000000015,0,0.2
265,user_33,2104.22,2026-08-24 23:55:42.153465,Swiggy,refund,Mumbai,Web,0,23,26,3,0,3,1,3974.536484375,128,-1870.316484375,0,0.2
266,user_11,2815.47,2026-07-24 04:43:59.153465,Swiggy,refund,Pune,Android,1,4,2,3,0,4,0,3819.240342465753,146,-1003.7703424657534,1,0.1
267,user_26,2441.31,2026-08-12 00:19:02.153465,Zomato,send,Chennai,Web,0,0,18,5,2,1,1,4396.555663716814,113,-1955.2456637168139,1,0.2
268,user_11,2235.18,2026-07-27 13:44:36.153465,Walmart,send,Chennai,Web,0,13,2,4,2,1,1,3819.240342465753,146,-1584.0603424657534,0,0.2
269,user_18,964.84,2026-08-01 17:16:58.153465,Paytm,refund,Mumbai,Android,0,17,9,2,0,3,0,4267.170924369748,119,-3302.3309243697477,0,0.1
270,user_22,47916.33,2026-08-26 20:18:06.153465,Zomato,refund,Bangalore,iOS,1,20,14,5,0,0,2,18343.150086206897,116,29573.179913793105,0,0.5
271,user_25,4424.63,2026-09-04 20:20:47.153465,Swiggy,send,Delhi,Android,0,20,17,3,2,2,0,3615.32544,125,809.30456,0,0.1
272,user_5,19453.27,2026-07-22 23:57:50.153465,Zomato,send,Chennai,Android,0,23,44,5,2,1,0,21765.65124031008,129,-2312.3812403100783,0,0.1
273,user_39,2212.53,2026-09-12 00:46:23.153465,Walmart,request,Chennai,iOS,0,0,32,4,1,1,2,4488.573909090909,110,-2276.043909090909,1,0.5
274,user_28,4774.14,2026-08-28 03:40:24.153465,Paytm,request,Bangalore,Web,1,3,20,2,1,0,1,4678.404529914529,117,95.7354700854712,1,0.2
275,user_20,8129.14,2026-08-23 14:33:21.153465,Walmart,send,Delhi,Android,0,14,12,4,2,2,0,19935.082280701754,114,-11805.942280701754,0,0.1
276,user_11,2677.81,2026-08-22 00:50:32.153465,Zomato,refund,Mumbai,iOS,0,0,2,5,0,3,2,3819.240342465753,146,-1141.4303424657533,1,0.5
277,user_36,10440.15,2026-09-07 03:32:46.153465,Walmart,send,Delhi,Android,1,3,29,4,2,2,0,4483.898691588785,107,5956.251308411214,1,0.1
278,user_18,1980.41,2026-08-02 23:53:36.153465,Zomato,request,Bangalore,Web,0,23,9,5,1,0,1,4267.170924369748,119,-2286.760924369748,0,0.2
279,user_29,1809.29,2026-07-31 11:09:50.153465,Flipkart,refund,Mumbai,Web,0,11,21,1,0,3,1,4165.22631147541,122,-2355.9363114754096,0,0.2
280,user_21,3167.49,2026-08-03 19:24:16.153465,Walmart,refund,Bangalore,Web,0,19,13,4,0,0,1,4244.438115942029,138,-1076.9481159420293,0,0.2
281,user_44,16476.6,2026-08-01 08:35:48.153465,Walmart,refund,Chennai,Web,0,8,38,4,0,1,1,17327.384636363637,110,-850.7846363636381,0,0.2
282,user_11,4457.25,2026-07-31 05:38:01.153465,Zomato,request,Chennai,iOS,0,5,2,5,1,1,2,3819.240342465753,146,638.0096575342468,1,0.5
283,user_4,4576.73,2026-08-01 04:07:09.153465,Swiggy,refund,Mumbai,Web,0,4,33,3,0,3,1,4960.130344827586,116,-383.4003448275862,1,0.2
284,user_32,4143.67,2026-08-02 09:06:50.153465,Paytm,request,Chennai,Android,0,9,25,2,1,1,0,3596.741,130,546.9290000000001,0,0.1
285,user_41,3848.73,2026-09-01 21:58:38.153465,Swiggy,send,Delhi,Android,0,21,35,3,2,2,0,4057.624609375,128,-208.89460937500007,0,0.1
286,user_2,56900.18,2026-08-30 17:02:55.153465,Amazon,send,Delhi,iOS,0,17,11,0,2,2,2,47401.46406779661,118,9498.715932203391,0,0.5
287,user_31,9204.9,2026-09-03 23:01:00.153465,Walmart,request,Chennai,Android,1,23,24,4,1,1,0,4894.9887499999995,96,4309.91125,0,0.1
288,user_15,18676.57,2026-08-20 05:58:53.153465,Zomato,send,Bangalore,Android,0,5,6,5,2,0,0,17357.696608695653,115,1318.873391304347,1,0.1
289,user_32,3901.69,2026-08-17 02:31:24.153465,Zomato,refund,Delhi,iOS,0,2,25,5,0,2,2,3596.741,130,304.94900000000007,1,0.5
290,user_47,8634.79,2026-08-24 17:36:12.153465,Walmart,refund,Bangalore,Web,1,17,41,4,0,0,1,3883.282635658915,129,4751.507364341086,0,0.2
291,user_36,3287.75,2026-08-13 22:23:40.153465,Zomato,refund,Delhi,Android,0,22,29,5,0,2,0,4483.898691588785,107,-1196.1486915887854,0,0.1
292,user_21,3990.28,2026-08-03 09:29:28.153465,Amazon,request,Chennai,Android,0,9,13,0,1,1,0,4244.438115942029,138,-254.15811594202887,0,0.1
293,user_20,9848.83,2026-09-07 11:59:42.153465,Amazon,send,Delhi,iOS,0,11,12,0,2,2,2,19935.082280701754,114,-10086.252280701754,0,0.5
294,user_8,4914.36,2026-08-23 18:06:02.153465,Amazon,refund,Delhi,iOS,0,18,48,0,0,2,2,4162.542654867257,113,751.817345132743,0,0.5
295,user_9,4363.34,2026-08-17 18:48:08.153465,Amazon,refund,Mumbai,iOS,1,18,49,0,0,3,2,4747.313999999999,110,-383.97399999999925,0,0.5
296,user_4,256.85,2026-08-09 19:15:56.153465,Swiggy,send,Bangalore,Web,0,19,33,3,2,0,1,4960.130344827586,116,-4703.280344827585,0,0.2
297,user_39,32076.96,2026-09-13 07:15:59.153465,Flipkart,send,Chennai,iOS,1,7,32,1,2,1,2,4488.573909090909,110,27588.38609090909,0,0.5
298,user_7,53476.15,2026-07-29 06:28:12.153465,Flipkart,refund,Mumbai,Android,1,6,47,1,0,3,0,60187.18528,125,-6711.035279999996,1,0.1
299,user_44,17231.62,2026-08-08 13:41:10.153465,Swiggy,request,Delhi,Web,0,13,38,3,1,2,1,17327.384636363637,110,-95.76463636363769,0,0.2
300,user_45,4114.03,2026-09-04 23:08:47.153465,Amazon,send,Delhi,iOS,0,23,39,0,2,2,2,3748.3989344262295,122,365.63106557377023,0,0.5
301,user_36,492.33,2026-08-10 04:46:23.153465,Zomato,send,Delhi,Android,0,4,29,5,2,2,0,4483.898691588785,107,-3991.5686915887854,1,0.1
302,user_33,375.77,2026-09-06 05:06:30.153465,Swiggy,send,Mumbai,Android,0,5,26,3,2,3,0,3974.536484375,128,-3598.766484375,1,0.1
303,user_46,2727.41,2026-09-07 18:18:22.153465,Paytm,refund,Chennai,iOS,0,18,40,2,0,1,2,4824.613684210526,133,-2097.2036842105263,0,0.5
304,user_14,12533.08,2026-08-16 17:37:51.153465,Amazon,refund,Delhi,Android,0,17,5,0,0,2,0,18284.780597014927,134,-5751.700597014928,0,0.1
305,user_23,19374.22,2026-08-24 09:40:46.153465,Flipkart,send,Mumbai,Android,0,9,15,1,2,3,0,21876.48723880597,134,-2502.267238805969,0,0.1
306,user_9,2963.39,2026-09-05 07:32:51.153465,Flipkart,refund,Pune,iOS,0,7,49,1,0,4,2,4747.313999999999,110,-1783.9239999999995,0,0.5
307,user_23,59960.94,2026-08-24 02:30:54.153465,Amazon,send,Pune,Web,1,2,15,0,2,4,1,21876.48723880597,134,38084.45276119403,1,0.2
308,user_7,22021.57,2026-08-27 21:21:02.153465,Flipkart,send,Delhi,Android,0,21,47,1,2,2,0,60187.18528,125,-38165.61528,0,0.1
309,user_12,138129.44,2026-09-05 21:20:33.153465,Paytm,send,Chennai,iOS,1,21,3,2,2,1,2,52530.11026548673,113,85599.32973451327,0,0.5
310,user_9,3018.75,2026-08-01 16:19:25.153465,Paytm,request,Delhi,Android,0,16,49,2,1,2,0,4747.313999999999,110,-1728.5639999999994,0,0.1
311,user_1,4409.54,2026-09-08 21:43:45.153465,Paytm,refund,Bangalore,Android,0,21,0,2,0,0,0,4037.2688695652173,115,372.27113043478266,0,0.1
312,user_19,1656.17,2026-09-16 00:11:23.153465,Paytm,request,Pune,Android,0,0,10,2,1,4,0,3644.202786885246,122,-1988.032786885246,1,0.1
313,user_15,9969.25,2026-09-02 09:36:14.153465,Flipkart,request,Bangalore,Android,0,9,6,1,1,0,0,17357.696608695653,115,-7388.446608695653,0,0.1
314,user_8,3808.1,2026-08-02 14:53:53.153465,Paytm,request,Delhi,Web,0,14,48,2,1,2,1,4162.542654867257,113,-354.4426548672568,0,0.2
315,user_8,4502.97,2026-09-14 01:58:09.153465,Paytm,request,Delhi,Android,0,1,48,2,1,2,0,4162.542654867257,113,340.42734513274354,1,0.1
316,user_10,8242.62,2026-08-19 07:08:00.153465,Walmart,refund,Mumbai,iOS,0,7,1,4,0,3,2,4115.205169491525,118,4127.4148305084755,0,0.5
317,user_2,18999.42,2026-09-13 08:10:10.153465,Paytm,request,Bangalore,iOS,0,8,11,2,1,0,2,47401.46406779661,118,-28402.04406779661,0,0.5
318,user_8,3388.2,2026-07-23 22:11:07.153465,Amazon,refund,Delhi,iOS,0,22,48,0,0,2,2,4162.542654867257,113,-774.3426548672569,0,0.5
319,user_45,538.66,2026-08-03 00:57:00.153465,Amazon,refund,Chennai,Web,1,0,39,0,0,1,1,3748.3989344262295,122,-3209.7389344262297,1,0.2
320,user_50,1583.48,2026-09-19 00:27:31.153465,Zomato,request,Bangalore,Android,0,0,45,5,1,0,0,4276.488269230769,104,-2693.008269230769,1,0.1
321,user_33,1626.95,2026-09-11 06:47:51.153465,Zomato,refund,Bangalore,iOS,0,6,26,5,0,0,2,3974.536484375,128,-2347.5864843749996,1,0.5
322,user_29,457.82,2026-09-07 10:11:01.153465,Zomato,request,Mumbai,Web,0,10,21,5,1,3,1,4165.22631147541,122,-3707.4063114754094,0,0.2
323,user_34,2373.3,2026-08-21 11:01:01.153465,Swiggy,refund,Chennai,Android,1,11,27,3,0,1,0,4524.1720000000005,120,-2150.8720000000003,0,0.1
324,user_39,4090.68,2026-09-06 21:49:03.153465,Zomato,send,Chennai,Web,0,21,32,5,2,1,1,4488.573909090909,110,-397.89390909090935,0,0.2
325,user_14,7838.01,2026-09-11 20:19:17.153465,Zomato,request,Delhi,iOS,0,20,5,5,1,2,2,18284.780597014927,134,-10446.770597014927,0,0.5
326,user_31,2730.29,2026-07-26 12:42:39.153465,Paytm,send,Delhi,iOS,0,12,24,2,2,2,2,4894.9887499999995,96,-2164.6987499999996,0,0.5
327,user_20,13622.4,2026-09-07 13:26:39.153465,Flipkart,request,Chennai,iOS,0,13,12,1,1,1,2,19935.082280701754,114,-6312.682280701754,0,0.5
328,user_10,478.46,2026-07-25 13:03:32.153465,Paytm,refund,Mumbai,iOS,0,13,1,2,0,3,2,4115.205169491525,118,-3636.7451694915253,0,0.5
329,user_43,12353.04,2026-08-05 07:34:21.153465,Zomato,send,Delhi,Android,0,7,37,5,2,2,0,15429.552764227643,123,-3076.512764227642,0,0.1
330,user_9,1907.21,2026-08-06 14:01:41.153465,Flipkart,refund,Bangalore,Android,0,14,49,1,0,0,0,4747.313999999999,110,-2840.1039999999994,0,0.1
331,user_10,4702.98,2026-09-10 13:43:59.153465,Zomato,request,Mumbai,Web,1,13,1,5,1,3,1,4115.205169491525,118,587.7748305084742,0,0.2
332,user_22,7222.49,2026-08-10 12:02:24.153465,Swiggy,send,Chennai,Android,0,12,14,3,2,1,0,18343.150086206897,116,-11120.660086206897,0,0.1
