transaction_id,user_id,amount,timestamp,merchant,transaction_type,location,device_info,is_fraud,hour,user_id_enc,merchant_enc,transaction_type_enc,location_enc,device_enc,avg_amount_per_user,txn_count_per_user,amount_dev,is_odd_hour,device_risk_score,avg_amount,txn_count,avg_hour,amount_deviation_score,hour_deviation_score
118,user_7,30556.05,2026-08-11 19:11:54.153465,Paytm,send,Mumbai,iOS,0,19,47,2,2,3,2,60187.18528,125,-29631.13528,0,0.5,60187.18528,125.0,11.512,29631.13528,7.4879999999999995
119,user_9,3402.2,2026-08-28 01:12:57.153465,Zomato,request,Bangalore,Web,0,1,49,5,1,0,1,4747.313999999999,110,-1345.1139999999996,1,0.2,4747.313999999999,110.0,11.372727272727271,1345.1139999999996,10.372727272727271
120,user_36,4583.47,2026-09-10 12:30:19.153465,Zomato,send,Bangalore,iOS,1,12,29,5,2,0,2,4483.898691588785,107,99.57130841121489,0,0.5,4483.898691588785,107.0,12.121495327102805,99.57130841121489,0.12149532710280475
121,user_12,46345.06,2026-08-25 20:50:22.153465,Flipkart,request,Delhi,Android,0,20,3,1,1,2,0,52530.11026548673,113,-6185.0502654867305,0,0.1,52530.11026548673,113.0,11.49557522123894,6185.0502654867305,8.50442477876106
122,user_25,3097.67,2026-09-12 21:48:39.153465,Walmart,refund,Mumbai,iOS,0,21,17,4,0,3,2,3615.32544,125,-517.65544,0,0.5,3615.32544,125.0,11.728,517.65544,9.272
123,user_14,13153.91,2026-07-26 07:30:03.153465,Swiggy,refund,Mumbai,iOS,0,7,5,3,0,3,2,18284.780597014927,134,-5130.870597014928,0,0.5,18284.780597014927,134.0,11.798507462686567,5130.870597014928,4.798507462686567
124,user_7,169081.17,2026-08-22 04:37:53.153465,Walmart,refund,Pune,Web,1,4,47,4,0,4,1,60187.18528,125,108893.98472,1,0.2,60187.18528,125.0,11.512,108893.98472000001,7.5120000000000005
125,user_38,7016.77,2026-08-06 22:45:39.153465,Zomato,refund,Chennai,iOS,0,22,31,5,0,1,2,17814.76077586207,116,-10797.990775862068,0,0.5,17814.76077586207,116.0,11.14655172413793,10797.990775862068,10.85344827586207
126,user_12,48148.48,2026-08-13 20:42:11.153465,Paytm,refund,Chennai,Android,0,20,3,2,0,1,0,52530.11026548673,113,-4381.630265486725,0,0.1,52530.11026548673,113.0,11.49557522123894,4381.630265486725,8.50442477876106
127,user_7,44826.07,2026-08-05 15:27:48.153465,Amazon,request,Mumbai,iOS,0,15,47,0,1,3,2,60187.18528,125,-15361.115279999998,0,0.5,60187.18528,125.0,11.512,15361.115279999998,3.4879999999999995
128,user_18,2446.65,2026-08-09 08:16:57.153465,Walmart,request,Pune,Android,0,8,9,4,1,4,0,4267.170924369748,119,-1820.520924369748,0,0.1,4267.170924369748,119.0,11.268907563025213,1820.5209243697477,3.2689075630252127
129,user_2,50225.74,2026-08-12 19:33:13.153465,Walmart,send,Chennai,iOS,0,19,11,4,2,1,2,47401.46406779661,118,2824.275932203389,0,0.5,47401.46406779661,118.0,12.296610169491526,2824.275932203389,6.703389830508474
130,user_11,324.6,2026-09-17 07:16:53.153465,Swiggy,send,Pune,Android,0,7,2,3,2,4,0,3819.240342465753,146,-3494.6403424657533,0,0.1,3819.240342465753,146.0,10.863013698630136,3494.6403424657533,3.8630136986301356
131,user_43,11104.94,2026-08-27 11:28:42.153465,Flipkart,send,Delhi,iOS,0,11,37,1,2,2,2,15429.552764227645,123,-4324.612764227642,0,0.5,15429.552764227645,123.0,12.235772357723578,4324.612764227644,1.2357723577235777
132,user_40,6172.71,2026-09-15 01:16:10.153465,Amazon,send,Bangalore,Web,0,1,34,0,2,0,1,18950.45356435644,101,-12777.74356435644,1,0.2,18950.45356435644,101.0,11.13861386138614,12777.743564356442,10.13861386138614
133,user_46,1621.91,2026-07-26 18:50:52.153465,Walmart,refund,Delhi,Android,0,18,40,4,0,2,0,4824.613684210526,133,-3202.7036842105263,0,0.1,4824.613684210526,133.0,11.045112781954888,3202.7036842105263,6.954887218045112
134,user_24,18967.87,2026-08-08 00:26:36.153465,Amazon,send,Chennai,Android,0,0,16,0,2,1,0,20664.321171875,128,-1696.451171875,1,0.1,20664.321171875,128.0,12.0234375,1696.451171875,11.9765625
135,user_50,835.85,2026-09-17 08:19:24.153465,Paytm,send,Delhi,iOS,0,8,45,2,2,2,2,4276.488269230769,104,-3440.6382692307693,0,0.5,4276.488269230769,104.0,10.875,3440.6382692307693,2.875
136,user_28,4984.21,2026-08-06 13:25:34.153465,Amazon,refund,Pune,Android,0,13,20,0,0,4,0,4678.404529914529,117,305.8054700854709,0,0.1,4678.404529914529,117.0,12.145299145299145,305.8054700854709,0.8547008547008552
137,user_8,1100.11,2026-09-17 14:19:02.153465,Flipkart,send,Delhi,Web,0,14,48,1,2,2,1,4162.542654867257,113,-3062.432654867257,0,0.2,4162.542654867257,113.0,11.08849557522124,3062.432654867257,2.9115044247787605
138,user_24,5912.41,2026-07-27 14:46:18.153465,Swiggy,request,Chennai,iOS,0,14,16,3,1,1,2,20664.321171875,128,-14751.911171875,0,0.5,20664.321171875,128.0,12.0234375,14751.911171875,1.9765625
139,user_46,1698.23,2026-08-04 05:53:24.153465,Paytm,send,Pune,iOS,1,5,40,2,2,4,2,4824.613684210526,133,-3126.383684210526,1,0.5,4824.613684210526,133.0,11.045112781954888,3126.383684210526,6.045112781954888
140,user_42,3997.41,2026-07-27 22:36:34.153465,Amazon,send,Pune,Android,0,22,36,0,2,4,0,4749.498305084746,118,-752.088305084746,0,0.1,4749.498305084746,118.0,10.97457627118644,752.088305084746,11.02542372881356
141,user_32,3524.23,2026-09-15 15:26:57.153465,Zomato,request,Bangalore,Android,0,15,25,5,1,0,0,3596.741,130,-72.51099999999997,0,0.1,3596.741,130.0,11.0,72.51099999999997,4.0
142,user_38,15743.67,2026-08-26 15:53:10.153465,Zomato,request,Delhi,Web,0,15,31,5,1,2,1,17814.76077586207,116,-2071.0907758620688,0,0.2,17814.76077586207,116.0,11.14655172413793,2071.0907758620688,3.8534482758620694
143,user_37,7427.38,2026-08-04 02:03:50.153465,Zomato,request,Pune,iOS,0,2,30,5,1,4,2,15907.096030534352,131,-8479.716030534353,1,0.5,15907.096030534352,131.0,11.793893129770993,8479.716030534353,9.793893129770993
144,user_22,6298.62,2026-09-10 23:48:02.153465,Walmart,request,Pune,Android,1,23,14,4,1,4,0,18343.150086206897,116,-12044.530086206898,0,0.1,18343.150086206897,116.0,11.982758620689657,12044.530086206898,11.017241379310343
145,user_22,15171.24,2026-08-26 00:45:02.153465,Walmart,request,Mumbai,Web,0,0,14,4,1,3,1,18343.150086206897,116,-3171.910086206897,1,0.2,18343.150086206897,116.0,11.982758620689657,3171.910086206897,11.982758620689657
146,user_16,495.11,2026-09-13 03:15:40.153465,Zomato,request,Mumbai,Android,0,3,7,5,1,3,0,3660.321525423729,118,-3165.2115254237287,1,0.1,3660.321525423729,118.0,11.635593220338984,3165.2115254237287,8.635593220338984
147,user_33,1985.44,2026-07-30 06:56:52.153465,Amazon,refund,Delhi,iOS,0,6,26,0,0,2,2,3974.536484375,128,-1989.096484375,1,0.5,3974.536484375,128.0,12.5390625,1989.0964843749998,6.5390625
148,user_41,4941.87,2026-07-23 08:04:44.153465,Paytm,refund,Delhi,Web,1,8,35,2,0,2,1,4057.624609375,128,884.2453906249998,0,0.2,4057.624609375,128.0,11.828125,884.2453906249998,3.828125
149,user_43,5063.87,2026-08-22 23:41:20.153465,Flipkart,send,Pune,Web,0,23,37,1,2,4,1,15429.552764227645,123,-10365.682764227644,0,0.2,15429.552764227645,123.0,12.235772357723578,10365.682764227644,10.764227642276422
150,user_48,10515.95,2026-07-31 21:30:15.153465,Swiggy,send,Pune,Android,1,21,42,3,2,4,0,4029.46368852459,122,6486.486311475411,0,0.1,4029.46368852459,122.0,10.811475409836063,6486.486311475411,10.188524590163937
151,user_43,5451.5,2026-09-17 06:38:43.153465,Zomato,refund,Delhi,Android,0,6,37,5,0,2,0,15429.552764227645,123,-9978.052764227645,1,0.1,15429.552764227645,123.0,12.235772357723578,9978.052764227645,6.235772357723578
152,user_35,35310.61,2026-08-15 11:48:38.153465,Zomato,refund,Bangalore,iOS,1,11,28,5,0,0,2,15800.978582677166,127,19509.631417322835,0,0.5,15800.978582677166,127.0,11.275590551181102,19509.631417322835,0.2755905511811019
153,user_7,32546.41,2026-07-27 11:16:11.153465,Paytm,refund,Bangalore,iOS,0,11,47,2,0,0,2,60187.18528,125,-27640.77528,0,0.5,60187.18528,125.0,11.512,27640.775279999998,0.5120000000000005
154,user_14,13414.16,2026-09-15 16:32:46.153465,Zomato,send,Pune,iOS,0,16,5,5,2,4,2,18284.780597014927,134,-4870.620597014928,0,0.5,18284.780597014927,134.0,11.798507462686567,4870.620597014928,4.201492537313433
155,user_16,3257.28,2026-08-19 00:22:16.153465,Walmart,refund,Chennai,Android,0,0,7,4,0,1,0,3660.321525423729,118,-403.0415254237287,1,0.1,3660.321525423729,118.0,11.635593220338984,403.0415254237287,11.635593220338984
156,user_24,6482.11,2026-08-05 07:37:18.153465,Paytm,request,Chennai,Web,0,7,16,2,1,1,1,20664.321171875,128,-14182.211171874998,0,0.2,20664.321171875,128.0,12.0234375,14182.211171874998,5.0234375
157,user_37,17692.45,2026-07-29 12:21:03.153465,Amazon,send,Mumbai,Android,0,12,30,0,2,3,0,15907.096030534352,131,1785.3539694656483,0,0.1,15907.096030534352,131.0,11.793893129770993,1785.3539694656483,0.2061068702290072
158,user_41,1525.34,2026-08-11 13:10:21.153465,Zomato,request,Pune,iOS,0,13,35,5,1,4,2,4057.624609375,128,-2532.2846093750004,0,0.5,4057.624609375,128.0,11.828125,2532.2846093750004,1.171875
159,user_21,2815.93,2026-08-12 08:04:26.153465,Flipkart,refund,Delhi,Android,0,8,13,1,0,2,0,4244.438115942029,138,-1428.5081159420292,0,0.1,4244.438115942029,138.0,11.717391304347826,1428.5081159420292,3.717391304347826
160,user_40,12092.29,2026-07-30 10:28:47.153465,Zomato,refund,Chennai,iOS,0,10,34,5,0,1,2,18950.45356435644,101,-6858.163564356437,0,0.5,18950.45356435644,101.0,11.13861386138614,6858.1635643564405,1.1386138613861405
161,user_4,4457.76,2026-08-09 21:05:59.153465,Flipkart,refund,Delhi,Android,0,21,33,1,0,2,0,4960.130344827586,116,-502.3703448275856,0,0.1,4960.130344827586,116.0,12.836206896551724,502.37034482758554,8.163793103448276
162,user_30,10274.09,2026-09-16 06:47:32.153465,Zomato,request,Pune,iOS,0,6,23,5,1,4,2,20780.866470588237,119,-10506.776470588233,1,0.5,20780.866470588237,119.0,11.92436974789916,10506.776470588236,5.92436974789916
163,user_7,25217.92,2026-07-29 23:06:52.153465,Zomato,send,Pune,Android,0,23,47,5,2,4,0,60187.18528,125,-34969.26528,0,0.1,60187.18528,125.0,11.512,34969.26528,11.488
164,user_19,2791.54,2026-08-09 12:10:53.153465,Amazon,send,Bangalore,Android,0,12,10,0,2,0,0,3644.202786885246,122,-852.6627868852461,0,0.1,3644.202786885246,122.0,11.295081967213116,852.6627868852461,0.7049180327868836
165,user_45,3275.81,2026-09-13 23:05:59.153465,Zomato,refund,Bangalore,Android,0,23,39,5,0,0,0,3748.3989344262295,122,-472.5889344262296,0,0.1,3748.3989344262295,122.0,12.327868852459016,472.58893442622957,10.672131147540984
166,user_38,7145.98,2026-08-31 01:39:35.153465,Walmart,refund,Delhi,iOS,1,1,31,4,0,2,2,17814.76077586207,116,-10668.78077586207,1,0.5,17814.76077586207,116.0,11.14655172413793,10668.78077586207,10.14655172413793
167,user_15,9318.96,2026-09-02 00:10:48.153465,Zomato,refund,Chennai,iOS,0,0,6,5,0,1,2,17357.696608695653,115,-8038.736608695654,1,0.5,17357.696608695653,115.0,10.42608695652174,8038.736608695654,10.42608695652174
168,user_1,27192.55,2026-08-05 16:58:41.153465,Walmart,refund,Pune,iOS,1,16,0,4,0,4,2,4037.268869565217,115,23155.28113043478,0,0.5,4037.268869565217,115.0,11.57391304347826,23155.28113043478,4.42608695652174
169,user_39,506.91,2026-09-10 06:35:05.153465,Walmart,request,Mumbai,iOS,0,6,32,4,1,3,2,4488.573909090909,110,-3981.663909090909,1,0.5,4488.573909090909,110.0,11.1,3981.6639090909093,5.1
170,user_6,3947.12,2026-08-12 21:01:31.153465,Walmart,send,Bangalore,iOS,0,21,46,4,2,0,2,3699.0514728682174,129,248.0685271317825,0,0.5,3699.0514728682174,129.0,11.55813953488372,248.0685271317825,9.44186046511628
171,user_31,3344.62,2026-08-04 14:17:39.153465,Flipkart,refund,Bangalore,iOS,0,14,24,1,0,0,2,4894.98875,96,-1550.3687499999996,0,0.5,4894.98875,96.0,12.09375,1550.3687500000005,1.90625
172,user_7,51205.29,2026-08-05 13:27:15.153465,Swiggy,send,Delhi,Android,0,13,47,3,2,2,0,60187.18528,125,-8981.895279999997,0,0.1,60187.18528,125.0,11.512,8981.895279999997,1.4879999999999995
173,user_46,600.69,2026-08-08 15:25:25.153465,Walmart,request,Delhi,Web,0,15,40,4,1,2,1,4824.613684210526,133,-4223.923684210526,0,0.2,4824.613684210526,133.0,11.045112781954888,4223.923684210526,3.954887218045112
174,user_22,11491.1,2026-09-13 15:35:44.153465,Flipkart,request,Bangalore,Web,0,15,14,1,1,0,1,18343.150086206897,116,-6852.050086206897,0,0.2,18343.150086206897,116.0,11.982758620689657,6852.050086206897,3.0172413793103434
175,user_24,140201.98,2026-09-08 02:49:30.153465,Walmart,refund,Bangalore,Web,1,2,16,4,0,0,1,20664.321171875,128,119537.65882812502,1,0.2,20664.321171875,128.0,12.0234375,119537.65882812502,10.0234375
176,user_3,43789.6,2026-07-27 19:41:22.153465,Zomato,send,Mumbai,Web,0,19,22,5,2,3,1,51628.90211538462,104,-7839.30211538462,0,0.2,51628.90211538462,104.0,11.057692307692308,7839.30211538462,7.942307692307692
177,user_19,3940.91,2026-08-23 15:49:55.153465,Swiggy,request,Pune,Android,0,15,10,3,1,4,0,3644.202786885246,122,296.7072131147538,0,0.1,3644.202786885246,122.0,11.295081967213116,296.7072131147538,3.7049180327868836
178,user_34,3633.29,2026-08-12 03:00:55.153465,Swiggy,request,Mumbai,Android,0,3,27,3,1,3,0,4524.1720000000005,120,-890.8820000000005,1,0.1,4524.1720000000005,120.0,12.133333333333333,890.8820000000005,9.133333333333333
179,user_28,3590.2,2026-08-13 18:30:03.153465,Zomato,send,Delhi,Android,0,18,20,5,2,2,0,4678.404529914529,117,-1088.2045299145293,0,0.1,4678.404529914529,117.0,12.145299145299145,1088.2045299145293,5.854700854700855
180,user_49,12079.46,2026-09-03 07:57:17.153465,Amazon,send,Chennai,iOS,0,7,43,0,2,1,2,19333.43277227723,101,-7253.972772277229,0,0.5,19333.43277227723,101.0,10.574257425742577,7253.9727722772295,3.5742574257425765
181,user_1,2773.18,2026-08-07 05:00:54.153465,Amazon,send,Bangalore,Web,0,5,0,0,2,0,1,4037.268869565217,115,-1264.0888695652177,1,0.2,4037.268869565217,115.0,11.57391304347826,1264.088869565217,6.57391304347826
182,user_40,10336.14,2026-08-13 09:45:55.153465,Walmart,send,Bangalore,Android,0,9,34,4,2,0,0,18950.45356435644,101,-8614.313564356438,0,0.1,18950.45356435644,101.0,11.13861386138614,8614.313564356442,2.1386138613861405
183,user_24,15524.52,2026-09-03 21:22:31.153465,Paytm,request,Pune,iOS,0,21,16,2,1,4,2,20664.321171875,128,-5139.801171874999,0,0.5,20664.321171875,128.0,12.0234375,5139.8011718749985,8.9765625
184,user_9,9603.38,2026-09-14 12:37:49.153465,Paytm,refund,Bangalore,iOS,1,12,49,2,0,0,2,4747.313999999999,110,4856.066,0,0.5,4747.313999999999,110.0,11.372727272727271,4856.066,0.6272727272727288
185,user_10,262.27,2026-07-26 18:25:10.153465,Paytm,send,Bangalore,Android,0,18,1,2,2,0,0,4115.205169491525,118,-3852.935169491525,0,0.1,4115.205169491525,118.0,10.720338983050848,3852.9351694915254,7.279661016949152
186,user_6,4203.36,2026-08-06 20:22:02.153465,Amazon,refund,Delhi,Android,1,20,46,0,0,2,0,3699.0514728682174,129,504.3085271317823,0,0.1,3699.0514728682174,129.0,11.55813953488372,504.3085271317823,8.44186046511628
187,user_44,32403.16,2026-08-18 23:55:19.153465,Zomato,send,Pune,Web,1,23,38,5,2,4,1,17327.384636363637,110,15075.775363636363,0,0.2,17327.384636363637,110.0,11.736363636363636,15075.775363636363,11.263636363636364
188,user_38,6214.37,2026-09-11 17:00:31.153465,Amazon,request,Bangalore,iOS,0,17,31,0,1,0,2,17814.76077586207,116,-11600.39077586207,0,0.5,17814.76077586207,116.0,11.14655172413793,11600.39077586207,5.853448275862069
189,user_12,22620.31,2026-08-26 16:32:54.153465,Amazon,refund,Pune,iOS,0,16,3,0,0,4,2,52530.11026548673,113,-29909.800265486727,0,0.5,52530.11026548673,113.0,11.49557522123894,29909.800265486727,4.504424778761059
190,user_43,5288.27,2026-09-10 18:37:46.153465,Zomato,send,Delhi,iOS,0,18,37,5,2,2,2,15429.552764227645,123,-10141.282764227642,0,0.5,15429.552764227645,123.0,12.235772357723578,10141.282764227644,5.764227642276422
191,user_35,57426.95,2026-07-30 02:13:48.153465,Walmart,request,Chennai,Android,1,2,28,4,1,1,0,15800.978582677166,127,41625.97141732283,1,0.1,15800.978582677166,127.0,11.275590551181102,41625.97141732283,9.275590551181102
192,user_27,10852.55,2026-07-25 06:15:10.153465,Amazon,refund,Bangalore,iOS,0,6,19,0,0,0,2,18537.69881355932,118,-7685.148813559321,1,0.5,18537.69881355932,118.0,11.35593220338983,7685.148813559321,5.3559322033898304
193,user_26,2156.19,2026-08-15 16:50:59.153465,Swiggy,send,Pune,Android,0,16,18,3,2,4,0,4396.555663716814,113,-2240.3656637168137,0,0.1,4396.555663716814,113.0,10.734513274336283,2240.3656637168137,5.265486725663717
194,user_12,17405.28,2026-09-19 12:43:59.153465,Walmart,request,Mumbai,Web,0,12,3,4,1,3,1,52530.11026548673,113,-35124.83026548673,0,0.2,52530.11026548673,113.0,11.49557522123894,35124.83026548673,0.5044247787610594
195,user_23,12630.73,2026-08-19 07:26:36.153465,Flipkart,request,Mumbai,iOS,0,7,15,1,1,3,2,21876.48723880597,134,-9245.75723880597,0,0.5,21876.48723880597,134.0,11.619402985074627,9245.75723880597,4.619402985074627
196,user_20,34641.79,2026-08-06 12:27:49.153465,Paytm,refund,Pune,Android,0,12,12,2,0,4,0,19935.082280701758,114,14706.707719298249,0,0.1,19935.082280701758,114.0,11.929824561403509,14706.707719298243,0.07017543859649145
197,user_25,892.68,2026-07-26 00:34:36.153465,Amazon,refund,Pune,Android,0,0,17,0,0,4,0,3615.32544,125,-2722.64544,1,0.1,3615.32544,125.0,11.728,2722.6454400000002,11.728
198,user_21,10843.8,2026-08-03 03:28:36.153465,Swiggy,send,Bangalore,iOS,1,3,13,3,2,0,2,4244.438115942029,138,6599.36188405797,1,0.5,4244.438115942029,138.0,11.717391304347826,6599.36188405797,8.717391304347826
199,user_21,3543.42,2026-08-23 01:46:55.153465,Amazon,refund,Delhi,Android,0,1,13,0,0,2,0,4244.438115942029,138,-701.018115942029,1,0.1,4244.438115942029,138.0,11.717391304347826,701.018115942029,10.717391304347826
200,user_35,15682.75,2026-09-05 05:06:00.153465,Swiggy,send,Delhi,Android,0,5,28,3,2,2,0,15800.978582677166,127,-118.22858267716585,1,0.1,15800.978582677166,127.0,11.275590551181102,118.22858267716583,6.275590551181102
201,user_46,3782.88,2026-09-07 09:35:29.153465,Paytm,send,Delhi,iOS,0,9,40,2,2,2,2,4824.613684210526,133,-1041.733684210526,0,0.5,4824.613684210526,133.0,11.045112781954888,1041.733684210526,2.045112781954888
202,user_27,6075.56,2026-08-15 06:47:09.153465,Paytm,request,Chennai,Web,0,6,19,2,1,1,1,18537.69881355932,118,-12462.13881355932,1,0.2,18537.69881355932,118.0,11.35593220338983,12462.138813559319,5.3559322033898304
203,user_46,556.13,2026-07-24 05:44:13.153465,Swiggy,request,Delhi,iOS,0,5,40,3,1,2,2,4824.613684210526,133,-4268.483684210526,1,0.5,4824.613684210526,133.0,11.045112781954888,4268.483684210526,6.045112781954888
204,user_33,13140.87,2026-08-28 06:40:44.153465,Flipkart,refund,Chennai,Web,1,6,26,1,0,1,1,3974.536484375,128,9166.333515625,1,0.2,3974.536484375,128.0,12.5390625,9166.333515625001,6.5390625
205,user_18,252.03,2026-08-29 08:18:30.153465,Swiggy,send,Bangalore,Web,0,8,9,3,2,0,1,4267.170924369748,119,-4015.140924369748,0,0.2,4267.170924369748,119.0,11.268907563025213,4015.1409243697476,3.2689075630252127
206,user_39,4989.46,2026-07-22 08:11:57.153465,Walmart,refund,Bangalore,Web,0,8,32,4,0,0,1,4488.573909090909,110,500.88609090909085,0,0.2,4488.573909090909,110.0,11.1,500.88609090909085,3.0999999999999996
207,user_30,5696.95,2026-08-01 14:08:24.153465,Amazon,send,Bangalore,Web,1,14,23,0,2,0,1,20780.866470588237,119,-15083.916470588232,0,0.2,20780.866470588237,119.0,11.92436974789916,15083.916470588236,2.07563025210084
208,user_7,21001.7,2026-09-05 19:19:03.153465,Swiggy,request,Pune,Web,0,19,47,3,1,4,1,60187.18528,125,-39185.48527999999,0,0.2,60187.18528,125.0,11.512,39185.48527999999,7.4879999999999995
209,user_20,9326.01,2026-09-11 23:01:54.153465,Walmart,request,Mumbai,Web,1,23,12,4,1,3,1,19935.082280701758,114,-10609.072280701754,0,0.2,19935.082280701758,114.0,11.929824561403509,10609.072280701757,11.070175438596491
210,user_45,4830.66,2026-08-13 17:51:24.153465,Walmart,refund,Chennai,Web,1,17,39,4,0,1,1,3748.3989344262295,122,1082.2610655737703,0,0.2,3748.3989344262295,122.0,12.327868852459016,1082.2610655737703,4.672131147540984
211,user_23,17845.01,2026-08-24 05:51:33.153465,Paytm,refund,Mumbai,Android,0,5,15,2,0,3,0,21876.48723880597,134,-4031.477238805972,1,0.1,21876.48723880597,134.0,11.619402985074627,4031.477238805972,6.619402985074627
212,user_6,3213.07,2026-09-07 20:56:45.153465,Zomato,send,Chennai,Web,0,20,46,5,2,1,1,3699.0514728682174,129,-485.9814728682172,0,0.2,3699.0514728682174,129.0,11.55813953488372,485.9814728682172,8.44186046511628
213,user_19,1588.46,2026-09-19 02:28:07.153465,Paytm,refund,Pune,iOS,0,2,10,2,0,4,2,3644.202786885246,122,-2055.742786885246,1,0.5,3644.202786885246,122.0,11.295081967213116,2055.742786885246,9.295081967213116
214,user_2,50018.52,2026-08-19 06:14:03.153465,Paytm,refund,Delhi,Android,0,6,11,2,0,2,0,47401.46406779661,118,2617.055932203388,1,0.1,47401.46406779661,118.0,12.296610169491526,2617.055932203388,6.296610169491526
